resource,dataset,name,label,collection event.resource,collection event.name,since version,until version,format,unit,references.dataset,references.name,mandatory,description,order,example values,keywords,vocabularies,notes
ATHLETE_CDM,chemicals_ath,m_benzoapyrene_lod_t1,Limit of detection of maternal urine Benzo(a)pyrene in  trimester,,,1.1.0,,decimal,µg/L,,,,,,,PAHs,,
ATHLETE_CDM,chemicals_ath,m_chrysene_raw_t1,Maternal urine Chrysene  trimester levels,,,1.1.0,,decimal,µg/L,,,,,,,PAHs,,
ATHLETE_CDM,chemicals_ath,m_chrysene_lod_t1,Limit of detection of maternal urine Chrysene in  trimester,,,1.1.0,,decimal,µg/L,,,,,,,PAHs,,
ATHLETE_CDM,chemicals_ath,m_chlorphyrifos_lod_t1,Limit of detection of maternal urine Chlorphyrifos in  trimester,,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,m_pyrethroids_raw_t1,Maternal urine Pyrethroids  trimester levels,,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,m_pyrethroids_lod_t1,Limit of detection of maternal urine Pyrethroids in  trimester,,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,m_boscalid_raw_t1,Maternal urine Boscalid  trimester levels,,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,m_boscalid_lod_t1,Limit of detection of maternal urine Boscalid in  trimester,,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,m_imazalil_raw_t1,Maternal urine Imazalil  trimester levels,,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,m_imazalil_lod_t1,Limit of detection of maternal urine Imazalil in  trimester,,,1.1.0,,decimal,µg/L,,,,,,,Other pesticides,,
ATHLETE_CDM,chemicals_ath,c_bpa_raw_0,child urine BPA levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,c_bpa_lod_0,limit of detection of child urine BPA levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,c_bps_raw_0,child urine BPS levels within # year of age (child was aged between # and < #+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,c_bps_lod_0,limit of detection of child urine BPS levels within # year of age (child was aged between # and < #+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,c_bpf_lod_0,Limit of detection of child urine BPF at # years,,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,c_mepa_raw_0,child urine ETPA levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,m_bps_lod_birth,Limit of detection of maternal  BPS at birth,,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,m_bpf_raw_precon,Maternal BPF preconception levels,,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,m_mepa_raw_preg,Maternal urine MEPA pregnancy levels,,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,m_mepa_lod_birth,Limit of detection of maternal  MEPA at birth,,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,m_etpa_raw_precon,Maternal ETPA preconception levels,,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,m_oxominch_lod_preg,Limit of detection of maternal urine oxo_MiNCH at pregnancy,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_oxominch_raw_birth,Maternal  oxo_MiNCH birth levels,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_oxominch_lod_birth,Limit of detection of maternal  oxo_MiNCH at birth,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_mnpep_raw_precon,Maternal MnPeP preconception levels,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_mnpep_lod_precon,Limit of detection of maternal  MnPeP at preconception,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_mnpep_raw_preg,Maternal urine MnPeP pregnancy levels,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_mnpep_lod_preg,Limit of detection of maternal urine MnPeP at pregnancy,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_mnpep_raw_birth,Maternal  MnPeP birth levels,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_mnpep_lod_birth,Limit of detection of maternal  MnPeP at birth,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_mchp_raw_precon,Maternal MCHP preconception levels,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_mchp_lod_precon,Limit of detection of maternal  MCHP at preconception,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_mchp_raw_preg,Maternal urine MCHP pregnancy levels,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_mchp_lod_preg,Limit of detection of maternal urine MCHP at pregnancy,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_mchp_raw_birth,Maternal  MCHP birth levels,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_mchp_lod_birth,Limit of detection of maternal  MCHP at birth,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_mnop_raw_precon,Maternal MnOP preconception levels,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_mhpp_lod_birth,Limit of detection of maternal  mHpP at birth,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_etpa_raw_preg,Maternal urine ETPA pregnancy levels,,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,m_etpa_lod_preg,Limit of detection of maternal urine ETPA at pregnancy,,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,m_etpa_raw_birth,Maternal  ETPA birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,m_etpa_lod_birth,Limit of detection of maternal  ETPA at birth,,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,m_dde_lod_birth,Limit of detection of maternal   DDE at birth,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_hcb_raw_precon,Maternal  HCB preconception levels,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_hcb_lod_precon,Limit of detection of maternal   HCB at preconception,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_hcb_raw_birth,Maternal   HCB birth levels,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_dmtp_lod_preg,Limit of detection of maternal urine DMTP at pregnancy,,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,m_dmtp_raw_birth,Maternal  DMTP birth levels,,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,m_dmtp_lod_birth,Limit of detection of maternal  DMTP at birth,,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,m_dmdtp_raw_precon,Maternal DMDTP preconception levels,,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,m_pcb170_lod_t1,Limit of detection of maternal   PCB_170 in  trimester,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_pcb180_raw_t1,Maternal   PCB_180  trimester levels,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_pcb180_lod_t1,Limit of detection of maternal   PCB_180 in  trimester,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_cu_raw_t1,Maternal   Cu  trimester levels,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,m_cu_lod_t1,Limit of detection of maternal   Cu in  trimester,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,m_mo_raw_t1,Maternal   Mo  trimester levels,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,m_mo_lod_t1,Limit of detection of maternal   Mo in  trimester,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,m_cs_raw_t1,Maternal   Cs  trimester levels,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,m_pbde153_raw_t1,Maternal   PBDE_153  trimester levels,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_pbde153_lod_t1,Limit of detection of maternal   PBDE_153 in  trimester,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_dmp_raw_t1,Maternal urine DMP  trimester levels,,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,m_dmp_lod_t1,Limit of detection of maternal urine DMP in  trimester,,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,m_dmtp_raw_t1,Maternal urine DMTP  trimester levels,,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,m_dmtp_lod_t1,Limit of detection of maternal urine DMTP in  trimester,,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,m_dmdtp_raw_t1,Maternal urine DMDTP  trimester levels,,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,m_mep_raw_precon,Maternal MEP preconception levels,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_tl_lod_t1,Limit of detection of maternal   Tl in  trimester,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,m_co_raw_t1,Maternal   Co  trimester levels,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,m_co_lod_t1,Limit of detection of maternal   Co in  trimester,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,c_ohmphp_raw_0,child urine ohmphp levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_cs_lod_t1,Limit of detection of maternal   Cs in  trimester,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,m_na_raw_t1,Maternal   Na  trimester levels,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,m_na_lod_t1,Limit of detection of maternal   Na in  trimester,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,m_k_raw_t1,Maternal   K  trimester levels,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,m_mmchp_lod_precon,Limit of detection of maternal  MMCHP at preconception,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,c_mepa_lod_0,limit of detection of child urine ETPA levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,c_etpa_raw_0,child urine ETPA levels within # year of age (child was aged between # and < #+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,c_etpa_lod_0,limit of detection of child urine ETPA levels within # year of age (child was aged between # and < #+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,m_mepa_lod_preg,Limit of detection of maternal urine MEPA at pregnancy,,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,c_prpa_raw_0,child urine PRPA levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,c_prpa_lod_0,limit of detection of child urine PRPA levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,c_bupa_raw_0,child urine BUPA levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,c_detp_raw_birth,Newborn DETP birth levels,,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,c_bupa_lod_0,limit of detection of child urine BUPA levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,c_oxbe_raw_0,child urine OXBE levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,c_oxbe_lod_0,limit of detection of child urine OXBE levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,c_trcs_raw_0,child urine TRCS levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,c_trcs_lod_0,limit of detection of child urine TRCS levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,c_mep_raw_0,child urine MEP levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,c_mep_lod_0,limit of detection of child urine MEP levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,c_mibp_raw_0,child urine MiBP levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,c_pb_raw_0,child Pb levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,c_mibp_lod_0,limit of detection of child urine MiBP levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,c_mnbp_raw_0,child urine MnBP levels within # year of age (child was aged between # and <#+1 year),,,1.1.0,,decimal,µg/L,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_mmchp_raw_preg,Maternal urine MMCHP pregnancy levels,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_mmchp_lod_preg,Limit of detection of maternal urine MMCHP at pregnancy,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_mmchp_raw_birth,Maternal  MMCHP birth levels,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_mmchp_lod_birth,Limit of detection of maternal  MMCHP at birth,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_ohminp_lod_precon,Limit of detection of maternal  oh_MiNP at preconception,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_ohminp_raw_preg,Maternal urine oh_MiNP pregnancy levels,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_hch_raw_birth,Maternal   HCH birth levels,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_ohminp_lod_preg,Limit of detection of maternal urine oh_MiNP at pregnancy,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_ohminp_raw_birth,Maternal  oh_MiNP birth levels,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_ohminp_lod_birth,Limit of detection of maternal  oh_MiNP at birth,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_oxominp_raw_precon,Maternal oxo_MiNP preconception levels,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_oxominp_lod_precon,Limit of detection of maternal  oxo_MiNP at preconception,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_oxominp_raw_preg,Maternal urine oxo_MiNP pregnancy levels,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_ohminch_lod_birth,Limit of detection of maternal  oh_MiNCH at birth,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_oxominch_raw_precon,Maternal oxo_MiNCH preconception levels,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_oxominch_lod_precon,Limit of detection of maternal  oxo_MiNCH at preconception,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_oxominch_raw_preg,Maternal urine oxo_MiNCH pregnancy levels,,,1.1.0,,decimal,µg/ml,,,,,,,Phthalates,,
ATHLETE_CDM,chemicals_ath,m_bpa_raw_preg,Maternal urine BPA pregnancy levels,,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,m_bpa_lod_preg,Limit of detection of maternal urine BPA at pregnancy,,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,m_bpa_raw_birth,Maternal  BPA birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,c_cd_raw_birth,Newborn  Cd birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,m_bpa_lod_birth,Limit of detection of maternal  BPA at birth,,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,m_bps_raw_precon,Maternal BPS preconception levels,,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,m_bps_lod_precon,Limit of detection of maternal  BPS at preconception,,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,m_bps_raw_preg,Maternal urine BPS pregnancy levels,,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,m_bps_lod_preg,Limit of detection of maternal urine BPS at pregnancy,,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,m_prpa_raw_precon,Maternal PRPA preconception levels,,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,m_prpa_lod_precon,Limit of detection of maternal  PRPA at preconception,,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,m_prpa_raw_preg,Maternal urine PRPA pregnancy levels,,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,m_dmp_raw_birth,Maternal  DMP birth levels,,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,m_prpa_lod_preg,Limit of detection of maternal urine PRPA at pregnancy,,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,m_prpa_raw_birth,Maternal  PRPA birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,m_prpa_lod_birth,Limit of detection of maternal  PRPA at birth,,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,m_bupa_raw_precon,Maternal BUPA preconception levels,,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,m_bupa_lod_precon,Limit of detection of maternal  BUPA at preconception,,,1.1.0,,decimal,µg/L,,,,,,,Phenols,,
ATHLETE_CDM,chemicals_ath,c_se_raw_birth,Newborn  Se birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,m_pcb153_lod_birth,Limit of detection of maternal   PCB_153 at birth,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_pcb170_raw_precon,Maternal  PCB_170 preconception levels,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_pcb170_lod_precon,Limit of detection of maternal   PCB_170 at preconception,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_pcb170_raw_birth,Maternal   PCB_170 birth levels,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_pcb170_lod_birth,Limit of detection of maternal   PCB_170 at birth,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_pcb180_raw_precon,Maternal  PCB_180 preconception levels,,,1.1.0,,decimal,pg/g,,,,,,,OCs & PBDEs,,
ATHLETE_CDM,chemicals_ath,m_dmp_lod_birth,Limit of detection of maternal  DMP at birth,,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,m_dmtp_raw_precon,Maternal DMTP preconception levels,,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,m_dmtp_lod_precon,Limit of detection of maternal  DMTP at preconception,,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,m_dmtp_raw_preg,Maternal urine DMTP pregnancy levels,,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,m_pyrene_raw_t1,Maternal urine Pyrene  trimester levels,,,1.1.0,,decimal,µg/L,,,,,,,PAHs,,
ATHLETE_CDM,chemicals_ath,m_pyrene_lod_t1,Limit of detection of maternal urine Pyrene in  trimester,,,1.1.0,,decimal,µg/L,,,,,,,PAHs,,
ATHLETE_CDM,chemicals_ath,m_phenoxyacetic_acid_raw_t1,Maternal urine Phenoxyacetic acid  trimester levels,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,m_phenoxyacetic_acid_lod_t1,Limit of detection of maternal urine Phenoxyacetic acid in  trimester,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,m_maa_raw_t1,Maternal urine MAA  trimester levels,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,m_maa_lod_t1,Limit of detection of maternal urine MAA in  trimester,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,m_meaa_raw_t1,Maternal urine MEAA  trimester levels,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,m_meaa_lod_t1,Limit of detection of maternal urine MEAA in  trimester,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,m_eaa_raw_t1,Maternal urine EAA  trimester levels,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,m_eaa_lod_t1,Limit of detection of maternal urine EAA in  trimester,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,m_eeaa_raw_t1,Maternal urine EEAA  trimester levels,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,m_eeaa_lod_t1,Limit of detection of maternal urine EEAA in  trimester,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,m_2mpa_raw_t1,Maternal urine 2_MPA  trimester levels,,,1.1.0,,decimal,µg/L,,,,,,,Glycolethers,,
ATHLETE_CDM,chemicals_ath,m_dmp_lod_precon,Limit of detection of maternal  DMP at preconception,,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,m_dmp_raw_preg,Maternal urine DMP pregnancy levels,,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,m_dmp_lod_preg,Limit of detection of maternal urine DMP at pregnancy,,,1.1.0,,decimal,µg/L,,,,,,,OPs,,
ATHLETE_CDM,chemicals_ath,m_cs_raw_precon,Maternal  Cs preconception levels,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,c_cu_raw_birth,Newborn  Cu birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,m_cs_lod_precon,Limit of detection of maternal   Cs at preconception,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,m_cs_raw_birth,Maternal   Cs birth levels,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,m_cs_lod_birth,Limit of detection of maternal   Cs at birth,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,m_na_raw_precon,Maternal  Na preconception levels,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
ATHLETE_CDM,chemicals_ath,m_na_lod_precon,Limit of detection of maternal   Na at preconception,,,1.1.0,,decimal,µg/L,,,,,,,Metals,,
